time,open,high,low,close,tick_volume,spread,real_volume
2026-05-13 17:30:00,1.17102,1.17116,1.17021,1.17076,2203,1,0
2026-05-13 18:00:00,1.17076,1.17133,1.1707,1.17109,2138,1,0
2026-05-13 18:30:00,1.17109,1.1716199999999999,1.17084,1.17109,2184,1,0
2026-05-13 19:00:00,1.17109,1.17175,1.1709100000000001,1.17166,1810,0,0
2026-05-13 19:30:00,1.17166,1.17179,1.1707,1.17085,1596,0,0
2026-05-13 20:00:00,1.17085,1.17107,1.17072,1.17094,858,1,0
2026-05-13 20:30:00,1.17095,1.17098,1.17035,1.17042,1195,1,0
2026-05-13 21:00:00,1.17042,1.17077,1.17028,1.17066,1136,1,0
2026-05-13 21:30:00,1.17066,1.17105,1.17035,1.17073,1477,0,0
2026-05-13 22:00:00,1.17077,1.17111,1.1706699999999999,1.17111,1202,1,0
2026-05-13 22:30:00,1.1711,1.1713,1.17083,1.17096,1011,2,0
2026-05-13 23:00:00,1.17095,1.17132,1.1708,1.17121,865,0,0
2026-05-13 23:30:00,1.17121,1.1714,1.17108,1.17139,425,3,0
2026-05-14 00:00:00,1.1709,1.17156,1.17032,1.17138,352,7,0
2026-05-14 00:30:00,1.17138,1.17167,1.17135,1.17146,315,3,0
2026-05-14 01:00:00,1.17146,1.17181,1.17141,1.17175,488,0,0
2026-05-14 01:30:00,1.17175,1.17185,1.1716,1.17172,456,3,0
2026-05-14 02:00:00,1.17172,1.17181,1.17155,1.17166,343,3,0
2026-05-14 02:30:00,1.17166,1.17166,1.17144,1.17157,333,3,0
2026-05-14 03:00:00,1.17158,1.17184,1.17136,1.17164,1285,1,0
2026-05-14 03:30:00,1.17164,1.17177,1.17144,1.1717,788,2,0
2026-05-14 04:00:00,1.1717,1.17173,1.17139,1.1716,1038,2,0
2026-05-14 04:30:00,1.1716,1.17176,1.17119,1.17137,866,2,0
2026-05-14 05:00:00,1.17137,1.17153,1.17113,1.17139,782,2,0
2026-05-14 05:30:00,1.17139,1.17143,1.17112,1.17117,764,2,0
2026-05-14 06:00:00,1.17117,1.17145,1.1709,1.17141,856,2,0
2026-05-14 06:30:00,1.17141,1.17151,1.17119,1.17122,733,2,0
2026-05-14 07:00:00,1.17122,1.17166,1.17109,1.1715200000000001,977,1,0
2026-05-14 07:30:00,1.17143,1.17172,1.17136,1.17144,708,2,0
2026-05-14 08:00:00,1.17144,1.17153,1.17113,1.17132,989,2,0
2026-05-14 08:30:00,1.17132,1.1716,1.171,1.17102,1105,2,0
2026-05-14 09:00:00,1.1710099999999999,1.17148,1.17065,1.17132,1543,0,0
2026-05-14 09:30:00,1.17132,1.17214,1.17105,1.17182,1864,2,0
2026-05-14 10:00:00,1.17182,1.17184,1.17085,1.17112,1956,0,0
2026-05-14 10:30:00,1.17112,1.17161,1.17053,1.17075,1586,2,0
2026-05-14 11:00:00,1.17074,1.1712799999999999,1.17042,1.17121,1603,0,0
2026-05-14 11:30:00,1.17121,1.17138,1.17083,1.17109,1366,0,0
2026-05-14 12:00:00,1.1711,1.17132,1.17088,1.17099,1537,0,0
2026-05-14 12:30:00,1.17099,1.17115,1.17051,1.1707,1738,1,0
2026-05-14 13:00:00,1.1707,1.17129,1.17059,1.17093,1627,0,0
2026-05-14 13:30:00,1.17093,1.17109,1.17042,1.17085,1547,1,0
2026-05-14 14:00:00,1.17085,1.17088,1.17033,1.17045,1803,1,0
2026-05-14 14:30:00,1.17045,1.17054,1.16993,1.16996,1660,1,0
2026-05-14 15:00:00,1.16995,1.17054,1.16994,1.17045,1882,1,0
2026-05-14 15:30:00,1.17045,1.17049,1.17039,1.17043,47,3,0
